UnixTimeStamp,TimeStamp,X,Y,Z
1215696984579,2008-07-10 13:36:24,,,,
1215699695418,2008-07-10 14:21:35,344,275,248
1215699696434,2008-07-10 14:21:36,342,280,245
1215699697448,2008-07-10 14:21:37,343,279,248
1215699698465,2008-07-10 14:21:38,341,270,247
1215699699469,2008-07-10 14:21:39,345,275,248
1215699700480,2008-07-10 14:21:40,343,278,247
1215699701496,2008-07-10 14:21:41,346,276,247
1215699702512,2008-07-10 14:21:42,342,274,246
1215699703527,2008-07-10 14:21:43,348,279,249
1215699704527,2008-07-10 14:21:44,347,274,246
1215699705527,2008-07-10 14:21:45,347,275,249
1215699706543,2008-07-10 14:21:46,346,275,247
1215699707559,2008-07-10 14:21:47,345,278,247
1215699708574,2008-07-10 14:21:48,348,280,249
1215699709590,2008-07-10 14:21:49,345,271,249
1215699710704,2008-07-10 14:21:50,344,276,248
1215699711714,2008-07-10 14:21:51,346,278,246
1215699712715,2008-07-10 14:21:52,344,278,250
1215699713715,2008-07-10 14:21:53,341,292,247
1215699714730,2008-07-10 14:21:54,341,280,247
1215699715730,2008-07-10 14:21:55,344,274,247
1215699716730,2008-07-10 14:21:56,344,272,249
1215699717730,2008-07-10 14:21:57,349,276,249
1215699718746,2008-07-10 14:21:58,346,277,247
1215699719762,2008-07-10 14:21:59,344,276,247
1215699720777,2008-07-10 14:22:00,341,275,245
1215699721777,2008-07-10 14:22:01,341,273,247
1215699722793,2008-07-10 14:22:02,344,277,247
1215699723809,2008-07-10 14:22:03,345,276,248
1215699724824,2008-07-10 14:22:04,346,275,248
1215699725840,2008-07-10 14:22:05,345,277,248
1215699726855,2008-07-10 14:22:06,346,277,248
1215699727871,2008-07-10 14:22:07,348,274,249
1215699728871,2008-07-10 14:22:08,345,277,249
1215699729887,2008-07-10 14:22:09,347,277,247
1215699730902,2008-07-10 14:22:10,346,276,247
1215699731925,2008-07-10 14:22:11,344,278,251
1215699732934,2008-07-10 14:22:12,345,290,250
1215699733949,2008-07-10 14:22:13,341,282,247
1215699734966,2008-07-10 14:22:14,342,278,247
1215699735980,2008-07-10 14:22:15,348,276,249
1215699736996,2008-07-10 14:22:16,347,276,248
1215699738012,2008-07-10 14:22:18,348,274,247
1215699739012,2008-07-10 14:22:19,344,276,246
1215699740027,2008-07-10 14:22:20,341,272,246
1215699741043,2008-07-10 14:22:21,342,273,247
1215699742061,2008-07-10 14:22:22,343,279,249
1215699743074,2008-07-10 14:22:23,345,277,249
1215699744091,2008-07-10 14:22:24,346,277,249
1215699745184,2008-07-10 14:22:25,344,281,251
1215699746184,2008-07-10 14:22:26,344,278,249
1215699747215,2008-07-10 14:22:27,346,275,246
1215699748215,2008-07-10 14:22:28,346,280,249
1215699749230,2008-07-10 14:22:29,345,285,249
1215699750247,2008-07-10 14:22:30,345,277,247
1215699751263,2008-07-10 14:22:31,346,272,246
1215699752294,2008-07-10 14:22:32,345,274,250
1215699753309,2008-07-10 14:22:33,345,279,247
1215699754310,2008-07-10 14:22:34,345,291,250
1215699755340,2008-07-10 14:22:35,340,284,250
1215699756356,2008-07-10 14:22:36,343,279,249
1215699757371,2008-07-10 14:22:37,345,272,247
1215699758388,2008-07-10 14:22:38,345,275,249
1215699759403,2008-07-10 14:22:39,345,275,248
1215699760403,2008-07-10 14:22:40,344,279,245
1215699761434,2008-07-10 14:22:41,341,273,248
1215699762462,2008-07-10 14:22:42,344,273,248
1215699763465,2008-07-10 14:22:43,342,275,250
1215699764481,2008-07-10 14:22:44,346,278,247
1215699765497,2008-07-10 14:22:45,345,277,248
1215699766545,2008-07-10 14:22:46,342,275,247
1215699767575,2008-07-10 14:22:47,345,280,248
1215699768575,2008-07-10 14:22:48,345,280,249
1215699769575,2008-07-10 14:22:49,349,276,246
1215699770591,2008-07-10 14:22:50,346,275,248
1215699771684,2008-07-10 14:22:51,345,278,247
1215699772716,2008-07-10 14:22:52,346,278,249
1215699773734,2008-07-10 14:22:53,346,279,248
1215699774746,2008-07-10 14:22:54,347,278,248
1215699775777,2008-07-10 14:22:55,346,277,247
1215699776794,2008-07-10 14:22:56,345,285,247
1215699777810,2008-07-10 14:22:57,346,277,250
1215699778825,2008-07-10 14:22:58,344,275,250
1215699779840,2008-07-10 14:22:59,349,286,250
1215699780855,2008-07-10 14:23:00,342,283,250
1215699781856,2008-07-10 14:23:01,341,280,248
1215699782865,2008-07-10 14:23:02,341,278,247
1215699783872,2008-07-10 14:23:03,348,275,247
1215699784887,2008-07-10 14:23:04,345,276,247
1215699785903,2008-07-10 14:23:05,344,273,246
1215699786919,2008-07-10 14:23:06,340,273,243
1215699787934,2008-07-10 14:23:07,342,274,246
1215699788949,2008-07-10 14:23:08,341,274,248
1215699789966,2008-07-10 14:23:09,347,278,247
1215699790980,2008-07-10 14:23:10,349,276,245
1215699791997,2008-07-10 14:23:11,344,274,246
1215699793013,2008-07-10 14:23:13,346,279,248
1215699794029,2008-07-10 14:23:14,346,276,248
1215699795060,2008-07-10 14:23:15,343,278,248
1215699796060,2008-07-10 14:23:16,346,279,249
1215699797090,2008-07-10 14:23:17,345,278,248
1215699798091,2008-07-10 14:23:18,346,279,248
1215699799091,2008-07-10 14:23:19,343,293,250
1215699800200,2008-07-10 14:23:20,342,276,249
1215699801231,2008-07-10 14:23:21,345,278,247
1215699802247,2008-07-10 14:23:22,344,273,248
1215699803247,2008-07-10 14:23:23,346,278,249
1215699804263,2008-07-10 14:23:24,349,278,250
1215699805278,2008-07-10 14:23:25,345,277,247
1215699806294,2008-07-10 14:23:26,347,275,247
1215699807310,2008-07-10 14:23:27,344,272,245
1215699808325,2008-07-10 14:23:28,340,274,247
1215699809341,2008-07-10 14:23:29,338,272,247
1215699810356,2008-07-10 14:23:30,344,278,249
1215699811403,2008-07-10 14:23:31,345,273,245
1215699812436,2008-07-10 14:23:32,345,279,248
1215699813450,2008-07-10 14:23:33,345,280,248
1215699814497,2008-07-10 14:23:34,347,274,248
1215699815513,2008-07-10 14:23:35,343,274,247
1215699816528,2008-07-10 14:23:36,347,275,249
1215699817544,2008-07-10 14:23:37,346,277,247
1215699818564,2008-07-10 14:23:38,345,272,247
1215699819575,2008-07-10 14:23:39,346,272,247
1215699820592,2008-07-10 14:23:40,346,277,246
1215699821685,2008-07-10 14:23:41,342,276,247
1215699822731,2008-07-10 14:23:42,345,279,249
1215699823747,2008-07-10 14:23:43,344,274,248
1215699824763,2008-07-10 14:23:44,345,274,249
1215699825763,2008-07-10 14:23:45,343,279,249
1215699826764,2008-07-10 14:23:46,344,295,251
1215699827795,2008-07-10 14:23:47,341,278,250
1215699828810,2008-07-10 14:23:48,344,274,250
1215699829826,2008-07-10 14:23:49,347,272,249
1215699830842,2008-07-10 14:23:50,345,270,248
1215699831857,2008-07-10 14:23:51,346,274,249
1215699832872,2008-07-10 14:23:52,341,276,246
1215699833872,2008-07-10 14:23:53,342,275,248
1215699834888,2008-07-10 14:23:54,344,276,247
1215699835903,2008-07-10 14:23:55,342,274,249
1215699836935,2008-07-10 14:23:56,347,276,249
1215699837967,2008-07-10 14:23:57,345,275,249
1215699838981,2008-07-10 14:23:58,345,275,250
1215699839998,2008-07-10 14:23:59,346,275,246
1215699841013,2008-07-10 14:24:01,342,274,249
1215699842013,2008-07-10 14:24:02,346,278,248
1215699843028,2008-07-10 14:24:03,347,272,249
1215699844045,2008-07-10 14:24:04,344,277,248
1215699845060,2008-07-10 14:24:05,347,277,248
1215699846076,2008-07-10 14:24:06,348,277,249
1215699847092,2008-07-10 14:24:07,345,277,247
1215699848185,2008-07-10 14:24:08,344,274,248
1215699849231,2008-07-10 14:24:09,344,280,250
1215699850247,2008-07-10 14:24:10,342,279,249
1215699851263,2008-07-10 14:24:11,344,279,250
1215699852264,2008-07-10 14:24:12,344,282,249
1215699853264,2008-07-10 14:24:13,343,285,251
1215699854264,2008-07-10 14:24:14,345,280,249
1215699855278,2008-07-10 14:24:15,347,275,249
1215699856278,2008-07-10 14:24:16,349,275,247
1215699857310,2008-07-10 14:24:17,345,277,248
1215699858325,2008-07-10 14:24:18,344,275,247
1215699859342,2008-07-10 14:24:19,340,274,243
1215699860357,2008-07-10 14:24:20,344,273,246
1215699861420,2008-07-10 14:24:21,345,274,249
1215699862435,2008-07-10 14:24:22,344,279,250
1215699863436,2008-07-10 14:24:23,343,282,250
1215699864450,2008-07-10 14:24:24,345,276,247
1215699865466,2008-07-10 14:24:25,345,275,247
1215699866498,2008-07-10 14:24:26,345,272,248
1215699867529,2008-07-10 14:24:27,347,278,248
1215699868545,2008-07-10 14:24:28,345,270,248
1215699869561,2008-07-10 14:24:29,347,268,246
1215699870685,2008-07-10 14:24:30,347,277,248
1215699871686,2008-07-10 14:24:31,346,275,248
1215699872717,2008-07-10 14:24:32,343,271,247
1215699873717,2008-07-10 14:24:33,345,272,248
1215699874717,2008-07-10 14:24:34,346,275,248
1215699875721,2008-07-10 14:24:35,345,273,248
1215699876732,2008-07-10 14:24:36,343,270,248
1215699877732,2008-07-10 14:24:37,336,290,248
1215699878732,2008-07-10 14:24:38,346,278,247
1215699879748,2008-07-10 14:24:39,339,274,243
1215699880764,2008-07-10 14:24:40,346,273,246
1215699881764,2008-07-10 14:24:41,345,276,246
1215699882764,2008-07-10 14:24:42,345,276,248
1215699883764,2008-07-10 14:24:43,337,286,251
1215699884779,2008-07-10 14:24:44,347,272,251
1215699885795,2008-07-10 14:24:45,340,258,246
1215699886811,2008-07-10 14:24:46,339,266,246
1215699887826,2008-07-10 14:24:47,344,265,247
1215699888842,2008-07-10 14:24:48,343,273,251
1215699889857,2008-07-10 14:24:49,342,272,246
1215699890873,2008-07-10 14:24:50,344,267,246
1215699891873,2008-07-10 14:24:51,352,284,254
1215699892873,2008-07-10 14:24:52,344,282,252
1215699893889,2008-07-10 14:24:53,346,277,251
1215699894889,2008-07-10 14:24:54,351,257,247
1215699895904,2008-07-10 14:24:55,346,269,250
1215699896921,2008-07-10 14:24:56,343,279,249
1215699897936,2008-07-10 14:24:57,345,281,251
1215699898936,2008-07-10 14:24:58,348,276,252
1215699899951,2008-07-10 14:24:59,339,273,246
1215699900967,2008-07-10 14:25:00,348,250,245
1215699901983,2008-07-10 14:25:01,345,275,249
1215699902998,2008-07-10 14:25:02,343,279,249
1215699904014,2008-07-10 14:25:04,345,282,248
1215699905014,2008-07-10 14:25:05,345,274,248
1215699906029,2008-07-10 14:25:06,346,280,245
1215699907046,2008-07-10 14:25:07,343,269,246
1215699908046,2008-07-10 14:25:08,346,275,251
1215699909061,2008-07-10 14:25:09,346,275,249
1215699910077,2008-07-10 14:25:10,345,275,248
1215699911092,2008-07-10 14:25:11,345,278,248
1215699912107,2008-07-10 14:25:12,347,271,249
1215699913123,2008-07-10 14:25:13,346,280,249
1215699914202,2008-07-10 14:25:14,343,289,250
1215699915218,2008-07-10 14:25:15,344,269,247
1215699916233,2008-07-10 14:25:16,346,284,253
1215699917264,2008-07-10 14:25:17,343,282,250
1215699918264,2008-07-10 14:25:18,339,282,249
1215699919279,2008-07-10 14:25:19,342,279,252
1215699920279,2008-07-10 14:25:20,345,279,249
1215699921280,2008-07-10 14:25:21,348,273,249
1215699922280,2008-07-10 14:25:22,345,270,247
1215699923280,2008-07-10 14:25:23,344,271,247
1215699924295,2008-07-10 14:25:24,341,274,246
1215699925311,2008-07-10 14:25:25,341,277,245
1215699926312,2008-07-10 14:25:26,345,272,245
1215699927342,2008-07-10 14:25:27,344,279,247
1215699928358,2008-07-10 14:25:28,345,276,250
1215699929373,2008-07-10 14:25:29,343,276,247
1215699930374,2008-07-10 14:25:30,349,272,245
1215699931406,2008-07-10 14:25:31,345,276,248
1215699932420,2008-07-10 14:25:32,348,281,249
1215699933421,2008-07-10 14:25:33,347,276,247
1215699934421,2008-07-10 14:25:34,347,280,249
1215699935436,2008-07-10 14:25:35,347,274,246
1215699936437,2008-07-10 14:25:36,343,279,250
1215699937452,2008-07-10 14:25:37,343,287,250
1215699938468,2008-07-10 14:25:38,345,280,251
1215699939483,2008-07-10 14:25:39,343,278,249
1215699940499,2008-07-10 14:25:40,343,280,251
1215699941515,2008-07-10 14:25:41,343,276,250
1215699942515,2008-07-10 14:25:42,344,277,247
1215699943545,2008-07-10 14:25:43,345,276,249
1215699944545,2008-07-10 14:25:44,348,275,251
1215699945546,2008-07-10 14:25:45,348,273,247
1215699946561,2008-07-10 14:25:46,345,274,246
1215699947561,2008-07-10 14:25:47,341,275,245
1215699948580,2008-07-10 14:25:48,344,273,245
1215699949592,2008-07-10 14:25:49,343,271,249
1215699950593,2008-07-10 14:25:50,346,274,250
1215699951702,2008-07-10 14:25:51,343,269,245
1215699952733,2008-07-10 14:25:52,344,276,247
1215699953749,2008-07-10 14:25:53,344,274,248
1215699954764,2008-07-10 14:25:54,345,278,246
1215699955780,2008-07-10 14:25:55,346,273,246
1215699956796,2008-07-10 14:25:56,345,275,249
1215699957796,2008-07-10 14:25:57,346,275,248
1215699958796,2008-07-10 14:25:58,346,275,249
1215699959812,2008-07-10 14:25:59,345,274,249
1215699960827,2008-07-10 14:26:00,346,273,247
1215699961843,2008-07-10 14:26:01,346,276,249
1215699962843,2008-07-10 14:26:02,345,275,247
1215699963858,2008-07-10 14:26:03,343,269,246
1215699964874,2008-07-10 14:26:04,343,275,249
1215699965890,2008-07-10 14:26:05,345,290,251
1215699966905,2008-07-10 14:26:06,342,282,249
1215699967921,2008-07-10 14:26:07,342,279,248
1215699968937,2008-07-10 14:26:08,341,268,248
1215699969983,2008-07-10 14:26:09,344,271,250
1215699970983,2008-07-10 14:26:10,346,274,248
1215699972003,2008-07-10 14:26:12,346,277,250
1215699973015,2008-07-10 14:26:13,346,273,247
1215699974042,2008-07-10 14:26:14,347,273,248
1215699975046,2008-07-10 14:26:15,346,273,246
1215699976068,2008-07-10 14:26:16,344,277,248
1215699977077,2008-07-10 14:26:17,345,274,245
1215699978094,2008-07-10 14:26:18,347,274,247
1215699979187,2008-07-10 14:26:19,343,272,244
1215699980218,2008-07-10 14:26:20,349,279,250
1215699981249,2008-07-10 14:26:21,349,279,248
1215699982265,2008-07-10 14:26:22,348,270,247
1215699983265,2008-07-10 14:26:23,348,273,249
1215699984265,2008-07-10 14:26:24,345,273,251
1215699985265,2008-07-10 14:26:25,346,269,247
1215699986280,2008-07-10 14:26:26,349,267,246
1215699987297,2008-07-10 14:26:27,346,275,247
1215699988312,2008-07-10 14:26:28,343,272,248
1215699989327,2008-07-10 14:26:29,347,271,246
1215699990327,2008-07-10 14:26:30,346,269,249
1215699991343,2008-07-10 14:26:31,349,274,247
1215699992375,2008-07-10 14:26:32,352,275,249
1215699993405,2008-07-10 14:26:33,349,251,247
1215699994422,2008-07-10 14:26:34,349,268,251
1215699995438,2008-07-10 14:26:35,351,265,248
1215699996452,2008-07-10 14:26:36,345,271,248
1215699997468,2008-07-10 14:26:37,343,262,242
1215699998483,2008-07-10 14:26:38,348,244,242
1215699999500,2008-07-10 14:26:39,346,259,244
1215700000529,2008-07-10 14:26:40,351,272,250
1215700001531,2008-07-10 14:26:41,359,247,242
1215700002547,2008-07-10 14:26:42,350,250,243
1215700003563,2008-07-10 14:26:43,355,274,253
1215700004577,2008-07-10 14:26:44,345,259,246
1215700005593,2008-07-10 14:26:45,338,256,239
1215700006687,2008-07-10 14:26:46,360,260,249
1215700007719,2008-07-10 14:26:47,347,255,246
1215700008733,2008-07-10 14:26:48,345,254,244
1215700009749,2008-07-10 14:26:49,347,271,250
1215700010750,2008-07-10 14:26:50,347,247,239
1215700011750,2008-07-10 14:26:51,350,254,243
1215700012765,2008-07-10 14:26:52,349,260,249
1215700013781,2008-07-10 14:26:53,350,255,245
1215700014796,2008-07-10 14:26:54,347,249,239
1215700015796,2008-07-10 14:26:55,350,277,251
1215700016813,2008-07-10 14:26:56,352,244,241
1215700017828,2008-07-10 14:26:57,349,262,242
1215700018847,2008-07-10 14:26:58,357,268,247
1215700019859,2008-07-10 14:26:59,346,256,245
1215700020874,2008-07-10 14:27:00,341,262,244
1215700021874,2008-07-10 14:27:01,352,265,246
1215700022891,2008-07-10 14:27:02,339,266,244
1215700023905,2008-07-10 14:27:03,355,245,238
1215700024905,2008-07-10 14:27:04,351,259,245
1215700025921,2008-07-10 14:27:05,349,284,255
1215700026937,2008-07-10 14:27:06,346,239,240
1215700027952,2008-07-10 14:27:07,350,259,243
1215700028953,2008-07-10 14:27:08,351,270,252
1215700029984,2008-07-10 14:27:09,344,251,245
1215700030999,2008-07-10 14:27:10,336,253,242
1215700032020,2008-07-10 14:27:12,352,267,250
1215700033031,2008-07-10 14:27:13,343,261,245
1215700034076,2008-07-10 14:27:14,344,241,240
1215700035078,2008-07-10 14:27:15,348,265,247
1215700036078,2008-07-10 14:27:16,341,266,249
1215700037093,2008-07-10 14:27:17,352,243,243
1215700038188,2008-07-10 14:27:18,347,256,244
1215700039205,2008-07-10 14:27:19,343,266,251
1215700040234,2008-07-10 14:27:20,344,232,242
1215700041250,2008-07-10 14:27:21,348,253,245
1215700042250,2008-07-10 14:27:22,351,265,249
1215700043281,2008-07-10 14:27:23,349,249,246
1215700044297,2008-07-10 14:27:24,340,250,245
1215700045313,2008-07-10 14:27:25,348,268,248
1215700046328,2008-07-10 14:27:26,344,264,245
1215700047344,2008-07-10 14:27:27,343,240,239
1215700048344,2008-07-10 14:27:28,350,258,243
1215700049359,2008-07-10 14:27:29,348,261,252
1215700050359,2008-07-10 14:27:30,353,242,243
1215700051391,2008-07-10 14:27:31,343,256,239
1215700052406,2008-07-10 14:27:32,354,259,246
1215700053422,2008-07-10 14:27:33,352,269,248
1215700054438,2008-07-10 14:27:34,348,243,243
1215700055453,2008-07-10 14:27:35,345,270,251
1215700056453,2008-07-10 14:27:36,356,267,252
1215700057469,2008-07-10 14:27:37,338,243,240
1215700058485,2008-07-10 14:27:38,341,249,242
1215700059500,2008-07-10 14:27:39,354,256,248
1215700060516,2008-07-10 14:27:40,346,261,245
1215700061516,2008-07-10 14:27:41,351,242,248
1215700062531,2008-07-10 14:27:42,342,246,245
1215700063547,2008-07-10 14:27:43,355,268,252
1215700064563,2008-07-10 14:27:44,350,268,248
1215700065579,2008-07-10 14:27:45,339,244,236
1215700066594,2008-07-10 14:27:46,350,264,245
1215700067595,2008-07-10 14:27:47,352,265,249
1215700068688,2008-07-10 14:27:48,344,237,240
1215700069719,2008-07-10 14:27:49,348,263,247
1215700070734,2008-07-10 14:27:50,346,262,250
1215700071750,2008-07-10 14:27:51,347,234,241
1215700072785,2008-07-10 14:27:52,347,248,243
1215700073797,2008-07-10 14:27:53,346,262,249
1215700074808,2008-07-10 14:27:54,339,258,243
1215700075820,2008-07-10 14:27:55,347,240,238
1215700076844,2008-07-10 14:27:56,353,257,245
1215700077845,2008-07-10 14:27:57,352,256,251
1215700078867,2008-07-10 14:27:58,344,255,245
1215700079876,2008-07-10 14:27:59,344,249,240
1215700080876,2008-07-10 14:28:00,351,266,251
1215700081891,2008-07-10 14:28:01,346,265,249
1215700082892,2008-07-10 14:28:02,361,237,245
1215700083907,2008-07-10 14:28:03,338,262,246
1215700084924,2008-07-10 14:28:04,342,265,245
1215700085953,2008-07-10 14:28:05,344,261,243
1215700086953,2008-07-10 14:28:06,344,246,240
1215700087963,2008-07-10 14:28:07,352,263,245
1215700088970,2008-07-10 14:28:08,352,271,252
1215700089984,2008-07-10 14:28:09,351,247,240
1215700090985,2008-07-10 14:28:10,343,256,246
1215700091985,2008-07-10 14:28:11,349,268,250
1215700093000,2008-07-10 14:28:13,348,258,247
1215700094001,2008-07-10 14:28:14,341,248,241
1215700095001,2008-07-10 14:28:15,352,260,247
1215700096017,2008-07-10 14:28:16,350,259,249
1215700097031,2008-07-10 14:28:17,344,232,236
1215700098048,2008-07-10 14:28:18,336,265,253
1215700099063,2008-07-10 14:28:19,363,261,248
1215700100064,2008-07-10 14:28:20,360,260,246
1215700101064,2008-07-10 14:28:21,341,258,244
1215700102078,2008-07-10 14:28:22,353,257,248
1215700103095,2008-07-10 14:28:23,349,266,251
1215700104095,2008-07-10 14:28:24,349,244,244
1215700105095,2008-07-10 14:28:25,344,257,246
1215700106189,2008-07-10 14:28:26,353,270,253
1215700107212,2008-07-10 14:28:27,344,251,244
1215700108228,2008-07-10 14:28:28,350,253,244
1215700109240,2008-07-10 14:28:29,355,263,249
1215700110251,2008-07-10 14:28:30,339,268,246
1215700111267,2008-07-10 14:28:31,353,230,236
1215700112298,2008-07-10 14:28:32,350,258,245
1215700113298,2008-07-10 14:28:33,337,265,252
1215700114298,2008-07-10 14:28:34,353,253,244
1215700115314,2008-07-10 14:28:35,346,258,245
1215700116329,2008-07-10 14:28:36,352,273,253
1215700117345,2008-07-10 14:28:37,356,242,243
1215700118360,2008-07-10 14:28:38,345,262,245
1215700119376,2008-07-10 14:28:39,355,266,247
1215700120407,2008-07-10 14:28:40,342,260,244
1215700121439,2008-07-10 14:28:41,358,235,234
1215700122459,2008-07-10 14:28:42,349,259,245
1215700123470,2008-07-10 14:28:43,350,272,255
1215700124501,2008-07-10 14:28:44,354,237,239
1215700125517,2008-07-10 14:28:45,348,257,251
1215700126517,2008-07-10 14:28:46,353,268,254
1215700127537,2008-07-10 14:28:47,352,261,245
1215700128548,2008-07-10 14:28:48,348,249,244
1215700129548,2008-07-10 14:28:49,351,263,247
1215700130564,2008-07-10 14:28:50,348,260,245
1215700131564,2008-07-10 14:28:51,351,254,244
1215700132579,2008-07-10 14:28:52,347,251,249
1215700133579,2008-07-10 14:28:53,347,267,250
1215700134595,2008-07-10 14:28:54,346,265,247
1215700135704,2008-07-10 14:28:55,339,243,240
1215700136735,2008-07-10 14:28:56,358,273,252
1215700137768,2008-07-10 14:28:57,347,249,245
1215700138784,2008-07-10 14:28:58,347,254,248
1215700139798,2008-07-10 14:28:59,357,262,251
1215700140811,2008-07-10 14:29:00,354,255,245
1215700141829,2008-07-10 14:29:01,340,256,241
1215700142829,2008-07-10 14:29:02,355,266,251
1215700143845,2008-07-10 14:29:03,346,261,245
1215700144845,2008-07-10 14:29:04,353,246,247
1215700145861,2008-07-10 14:29:05,354,266,252
1215700146876,2008-07-10 14:29:06,346,266,249
1215700147877,2008-07-10 14:29:07,350,245,243
1215700148893,2008-07-10 14:29:08,346,265,245
1215700149907,2008-07-10 14:29:09,346,263,248
1215700150923,2008-07-10 14:29:10,349,240,244
1215700151940,2008-07-10 14:29:11,341,251,245
1215700152954,2008-07-10 14:29:12,348,263,251
1215700153970,2008-07-10 14:29:13,351,254,247
1215700154985,2008-07-10 14:29:14,345,260,248
1215700156015,2008-07-10 14:29:16,353,257,248
1215700157018,2008-07-10 14:29:17,348,242,240
1215700158032,2008-07-10 14:29:18,350,267,246
1215700159048,2008-07-10 14:29:19,354,262,245
1215700160064,2008-07-10 14:29:20,347,279,256
1215700161079,2008-07-10 14:29:21,340,250,240
1215700162189,2008-07-10 14:29:22,356,265,251
1215700163220,2008-07-10 14:29:23,350,249,244
1215700164235,2008-07-10 14:29:24,341,260,241
1215700165252,2008-07-10 14:29:25,352,272,252
1215700166268,2008-07-10 14:29:26,348,255,245
1215700167268,2008-07-10 14:29:27,350,251,242
1215700168282,2008-07-10 14:29:28,352,262,249
1215700169285,2008-07-10 14:29:29,340,269,248
1215700170299,2008-07-10 14:29:30,355,232,237
1215700171315,2008-07-10 14:29:31,348,255,247
1215700172329,2008-07-10 14:29:32,348,261,246
1215700173346,2008-07-10 14:29:33,342,240,242
1215700174361,2008-07-10 14:29:34,351,253,246
1215700175387,2008-07-10 14:29:35,353,269,251
1215700176440,2008-07-10 14:29:36,349,244,243
1215700177454,2008-07-10 14:29:37,344,262,242
1215700178471,2008-07-10 14:29:38,354,266,252
1215700179486,2008-07-10 14:29:39,357,242,239
1215700180533,2008-07-10 14:29:40,350,257,241
1215700181549,2008-07-10 14:29:41,364,266,252
1215700182565,2008-07-10 14:29:42,346,239,245
1215700183582,2008-07-10 14:29:43,343,260,247
1215700184596,2008-07-10 14:29:44,353,258,249
1215700185690,2008-07-10 14:29:45,350,248,245
1215700186721,2008-07-10 14:29:46,341,251,246
1215700187736,2008-07-10 14:29:47,359,270,253
1215700188752,2008-07-10 14:29:48,352,242,239
1215700189768,2008-07-10 14:29:49,350,250,239
1215700190783,2008-07-10 14:29:50,344,265,251
1215700191815,2008-07-10 14:29:51,346,256,245
1215700192830,2008-07-10 14:29:52,352,245,242
1215700193846,2008-07-10 14:29:53,353,269,253
1215700194877,2008-07-10 14:29:54,347,251,248
1215700195893,2008-07-10 14:29:55,341,249,248
1215700196908,2008-07-10 14:29:56,360,262,250
1215700197908,2008-07-10 14:29:57,342,265,249
1215700198911,2008-07-10 14:29:58,352,235,237
1215700199924,2008-07-10 14:29:59,355,257,248
1215700200940,2008-07-10 14:30:00,339,261,251
1215700201940,2008-07-10 14:30:01,352,236,248
1215700202955,2008-07-10 14:30:02,354,256,244
1215700203971,2008-07-10 14:30:03,349,264,252
1215700204971,2008-07-10 14:30:04,350,237,243
1215700205973,2008-07-10 14:30:05,348,265,247
1215700206986,2008-07-10 14:30:06,352,264,251
1215700208002,2008-07-10 14:30:08,349,245,240
1215700209018,2008-07-10 14:30:09,346,256,246
1215700210033,2008-07-10 14:30:10,353,271,254
1215700211054,2008-07-10 14:30:11,349,262,250
1215700212065,2008-07-10 14:30:12,339,245,243
1215700213065,2008-07-10 14:30:13,353,268,251
1215700214065,2008-07-10 14:30:14,342,257,246
1215700215080,2008-07-10 14:30:15,339,242,241
1215700216096,2008-07-10 14:30:16,349,258,246
1215700217190,2008-07-10 14:30:17,340,277,252
1215700218206,2008-07-10 14:30:18,354,232,239
1215700219222,2008-07-10 14:30:19,357,265,252
1215700220236,2008-07-10 14:30:20,342,255,247
1215700221236,2008-07-10 14:30:21,343,249,249
1215700222268,2008-07-10 14:30:22,349,266,251
1215700223284,2008-07-10 14:30:23,344,268,249
1215700224300,2008-07-10 14:30:24,348,234,232
1215700225316,2008-07-10 14:30:25,349,261,249
1215700226330,2008-07-10 14:30:26,340,274,248
1215700227330,2008-07-10 14:30:27,345,250,245
1215700228347,2008-07-10 14:30:28,356,260,247
1215700229361,2008-07-10 14:30:29,344,258,244
1215700230377,2008-07-10 14:30:30,343,241,240
1215700231425,2008-07-10 14:30:31,354,270,249
1215700232425,2008-07-10 14:30:32,349,246,243
1215700233440,2008-07-10 14:30:33,331,247,241
1215700234472,2008-07-10 14:30:34,351,267,249
1215700235502,2008-07-10 14:30:35,345,266,248
1215700236533,2008-07-10 14:30:36,351,240,238
1215700237549,2008-07-10 14:30:37,351,264,247
1215700238566,2008-07-10 14:30:38,348,240,239
1215700239581,2008-07-10 14:30:39,345,259,247
1215700240596,2008-07-10 14:30:40,348,255,250
1215700241691,2008-07-10 14:30:41,345,230,238
1215700242706,2008-07-10 14:30:42,352,253,246
1215700243722,2008-07-10 14:30:43,349,262,249
1215700244752,2008-07-10 14:30:44,351,233,238
1215700245753,2008-07-10 14:30:45,351,261,248
1215700246753,2008-07-10 14:30:46,341,270,251
1215700247753,2008-07-10 14:30:47,345,229,241
1215700248769,2008-07-10 14:30:48,347,261,242
1215700249801,2008-07-10 14:30:49,340,258,252
1215700250815,2008-07-10 14:30:50,343,266,244
1215700251830,2008-07-10 14:30:51,356,250,247
1215700252847,2008-07-10 14:30:52,350,278,252
1215700253866,2008-07-10 14:30:53,345,271,247
1215700254894,2008-07-10 14:30:54,341,276,246
1215700255972,2008-07-10 14:30:55,342,273,248
1215700257003,2008-07-10 14:30:57,342,277,246
1215700258019,2008-07-10 14:30:58,334,281,245
1215700259034,2008-07-10 14:30:59,327,283,249
1215700260050,2008-07-10 14:31:00,336,279,245
1215700261066,2008-07-10 14:31:01,329,282,241
1215700262081,2008-07-10 14:31:02,327,281,244
