UnixTimeStamp,TimeStamp,X,Y,Z
1215699523526,2008-07-10 14:18:43,320,288,291
1215699524540,2008-07-10 14:18:44,321,282,292
1215699525556,2008-07-10 14:18:45,320,285,293
1215699526576,2008-07-10 14:18:46,319,287,291
1215699527587,2008-07-10 14:18:47,318,289,291
1215699528682,2008-07-10 14:18:48,320,289,293
1215699529712,2008-07-10 14:18:49,322,286,291
1215699530713,2008-07-10 14:18:50,320,287,292
1215699531713,2008-07-10 14:18:51,320,288,292
1215699532727,2008-07-10 14:18:52,319,287,294
1215699533838,2008-07-10 14:18:53,322,286,293
1215699534853,2008-07-10 14:18:54,319,293,292
1215699535868,2008-07-10 14:18:55,318,289,294
1215699536885,2008-07-10 14:18:56,318,290,294
1215699537885,2008-07-10 14:18:57,322,289,290
1215699538900,2008-07-10 14:18:58,308,307,272
1215699539916,2008-07-10 14:18:59,312,305,275
1215699540931,2008-07-10 14:19:00,320,291,289
1215699541947,2008-07-10 14:19:01,320,292,293
1215699542963,2008-07-10 14:19:02,320,291,292
1215699543963,2008-07-10 14:19:03,320,291,293
1215699544963,2008-07-10 14:19:04,319,291,293
1215699545977,2008-07-10 14:19:05,318,292,293
1215699546994,2008-07-10 14:19:06,318,292,292
1215699548009,2008-07-10 14:19:08,319,291,291
1215699549010,2008-07-10 14:19:09,319,291,292
1215699550010,2008-07-10 14:19:10,317,291,292
1215699551025,2008-07-10 14:19:11,320,279,284
1215699552040,2008-07-10 14:19:12,318,286,277
1215699553041,2008-07-10 14:19:13,317,293,274
1215699554057,2008-07-10 14:19:14,315,297,276
1215699555072,2008-07-10 14:19:15,318,296,279
1215699556088,2008-07-10 14:19:16,320,293,277
1215699557181,2008-07-10 14:19:17,319,289,280
1215699558213,2008-07-10 14:19:18,318,291,281
1215699559228,2008-07-10 14:19:19,319,291,281
1215699560245,2008-07-10 14:19:20,320,285,283
1215699561260,2008-07-10 14:19:21,316,273,305
1215699562275,2008-07-10 14:19:22,311,272,320
1215699563275,2008-07-10 14:19:23,313,268,318
1215699564308,2008-07-10 14:19:24,317,274,296
1215699565322,2008-07-10 14:19:25,318,289,279
1215699566338,2008-07-10 14:19:26,319,290,276
1215699567353,2008-07-10 14:19:27,316,295,274
1215699568369,2008-07-10 14:19:28,317,297,275
1215699569385,2008-07-10 14:19:29,317,296,277
1215699570385,2008-07-10 14:19:30,317,293,280
1215699571402,2008-07-10 14:19:31,315,295,279
1215699572416,2008-07-10 14:19:32,314,298,276
1215699573432,2008-07-10 14:19:33,314,296,277
1215699574447,2008-07-10 14:19:34,313,299,278
1215699575463,2008-07-10 14:19:35,320,293,284
1215699576478,2008-07-10 14:19:36,309,240,296
1215699577494,2008-07-10 14:19:37,311,233,299
1215699578513,2008-07-10 14:19:38,321,263,286
1215699579541,2008-07-10 14:19:39,321,288,291
1215699580557,2008-07-10 14:19:40,321,288,290
1215699581557,2008-07-10 14:19:41,322,287,292
1215699582572,2008-07-10 14:19:42,320,286,291
1215699583573,2008-07-10 14:19:43,319,285,292
1215699584588,2008-07-10 14:19:44,320,282,289
1215699585697,2008-07-10 14:19:45,320,287,294
1215699586713,2008-07-10 14:19:46,318,290,292
1215699587728,2008-07-10 14:19:47,322,284,293
1215699588744,2008-07-10 14:19:48,322,287,293
1215699589744,2008-07-10 14:19:49,322,286,292
1215699590745,2008-07-10 14:19:50,321,289,289
1215699591775,2008-07-10 14:19:51,319,290,292
1215699592776,2008-07-10 14:19:52,320,285,291
1215699593791,2008-07-10 14:19:53,319,285,292
1215699594792,2008-07-10 14:19:54,320,283,291
1215699595807,2008-07-10 14:19:55,321,286,291
1215699596807,2008-07-10 14:19:56,322,284,291
1215699597822,2008-07-10 14:19:57,321,288,291
1215699598822,2008-07-10 14:19:58,323,281,291
1215699599823,2008-07-10 14:19:59,322,274,289
1215699600823,2008-07-10 14:20:00,320,271,289
1215699601842,2008-07-10 14:20:01,321,277,288
1215699602854,2008-07-10 14:20:02,321,286,286
1215699603869,2008-07-10 14:20:03,319,279,288
1215699604886,2008-07-10 14:20:04,320,282,289
1215699605901,2008-07-10 14:20:05,320,287,290
1215699606916,2008-07-10 14:20:06,320,285,289
1215699607916,2008-07-10 14:20:07,318,290,290
1215699608916,2008-07-10 14:20:08,321,285,292
1215699609932,2008-07-10 14:20:09,322,286,289
1215699610948,2008-07-10 14:20:10,322,287,289
1215699611963,2008-07-10 14:20:11,321,287,290
1215699612963,2008-07-10 14:20:12,322,288,291
1215699613979,2008-07-10 14:20:13,321,286,291
1215699614995,2008-07-10 14:20:14,319,286,291
1215699616011,2008-07-10 14:20:16,318,287,293
1215699617026,2008-07-10 14:20:17,320,283,292
1215699618043,2008-07-10 14:20:18,320,284,290
1215699619058,2008-07-10 14:20:19,321,285,290
1215699620073,2008-07-10 14:20:20,323,286,291
1215699621088,2008-07-10 14:20:21,323,287,292
1215699622089,2008-07-10 14:20:22,323,284,293
1215699623089,2008-07-10 14:20:23,321,286,290
1215699624197,2008-07-10 14:20:24,321,286,291
1215699625229,2008-07-10 14:20:25,322,277,289
1215699626245,2008-07-10 14:20:26,321,287,290
1215699627261,2008-07-10 14:20:27,320,287,291
1215699628276,2008-07-10 14:20:28,321,283,290
1215699629276,2008-07-10 14:20:29,320,286,290
1215699630276,2008-07-10 14:20:30,317,288,273
1215699631292,2008-07-10 14:20:31,321,278,284
1215699632308,2008-07-10 14:20:32,321,285,290
1215699633323,2008-07-10 14:20:33,323,285,289
1215699634340,2008-07-10 14:20:34,322,286,290
1215699635354,2008-07-10 14:20:35,321,290,291
1215699636400,2008-07-10 14:20:36,321,285,291
1215699637417,2008-07-10 14:20:37,320,288,292
1215699638417,2008-07-10 14:20:38,319,286,292
1215699639433,2008-07-10 14:20:39,319,283,292
1215699640449,2008-07-10 14:20:40,320,273,290
1215699641479,2008-07-10 14:20:41,320,279,292
1215699642511,2008-07-10 14:20:42,322,283,290
1215699643526,2008-07-10 14:20:43,323,286,291
1215699644542,2008-07-10 14:20:44,323,286,285
1215699645563,2008-07-10 14:20:45,305,307,266
1215699646573,2008-07-10 14:20:46,315,288,275
1215699647573,2008-07-10 14:20:47,321,285,287
1215699648589,2008-07-10 14:20:48,319,287,290
1215699649699,2008-07-10 14:20:49,320,286,292
1215699650729,2008-07-10 14:20:50,321,286,290
1215699651745,2008-07-10 14:20:51,321,286,291
1215699652745,2008-07-10 14:20:52,321,286,290
1215699653745,2008-07-10 14:20:53,323,285,290
1215699654792,2008-07-10 14:20:54,321,289,290
1215699655808,2008-07-10 14:20:55,321,288,292
1215699656823,2008-07-10 14:20:56,322,286,292
1215699657839,2008-07-10 14:20:57,321,286,291
1215699658854,2008-07-10 14:20:58,318,288,291
1215699659855,2008-07-10 14:20:59,318,289,292
1215699660886,2008-07-10 14:21:00,319,286,292
1215699661887,2008-07-10 14:21:01,320,283,290
1215699662902,2008-07-10 14:21:02,322,284,290
1215699663917,2008-07-10 14:21:03,322,289,293
1215699664934,2008-07-10 14:21:04,323,286,289
1215699665949,2008-07-10 14:21:05,322,287,290
1215699666964,2008-07-10 14:21:06,321,290,291
1215699667979,2008-07-10 14:21:07,320,284,290
1215699668979,2008-07-10 14:21:08,319,286,291
1215699669979,2008-07-10 14:21:09,319,284,291
1215699670995,2008-07-10 14:21:10,320,286,291
1215699672011,2008-07-10 14:21:12,318,288,292
1215699673026,2008-07-10 14:21:13,322,286,292
1215699674042,2008-07-10 14:21:14,323,283,290
1215699675059,2008-07-10 14:21:15,320,288,291
1215699676059,2008-07-10 14:21:16,320,285,290
1215699677073,2008-07-10 14:21:17,319,286,290
1215699678073,2008-07-10 14:21:18,319,283,291
1215699679089,2008-07-10 14:21:19,321,283,291
1215699680198,2008-07-10 14:21:20,322,287,292
1215699681230,2008-07-10 14:21:21,320,286,292
1215699682246,2008-07-10 14:21:22,322,286,291
1215699683246,2008-07-10 14:21:23,323,286,291
1215699684276,2008-07-10 14:21:24,321,288,288
1215699685293,2008-07-10 14:21:25,319,287,289
1215699686308,2008-07-10 14:21:26,321,289,290
1215699687309,2008-07-10 14:21:27,319,286,292
1215699688339,2008-07-10 14:21:28,319,284,291
1215699689340,2008-07-10 14:21:29,319,287,292
1215699690354,2008-07-10 14:21:30,321,287,293
1215699691355,2008-07-10 14:21:31,320,288,290
1215699692371,2008-07-10 14:21:32,323,286,292
1215699693386,2008-07-10 14:21:33,322,287,291
1215699694402,2008-07-10 14:21:34,321,289,292
1215699695418,2008-07-10 14:21:35,320,286,291
1215699696434,2008-07-10 14:21:36,319,288,292
1215699697448,2008-07-10 14:21:37,320,286,290
1215699698465,2008-07-10 14:21:38,320,287,293
1215699699469,2008-07-10 14:21:39,319,281,290
1215699700480,2008-07-10 14:21:40,322,285,293
1215699701496,2008-07-10 14:21:41,323,284,291
1215699702512,2008-07-10 14:21:42,323,288,292
1215699703527,2008-07-10 14:21:43,321,287,291
1215699704527,2008-07-10 14:21:44,321,285,291
1215699705527,2008-07-10 14:21:45,321,283,289
1215699706543,2008-07-10 14:21:46,321,286,288
1215699707559,2008-07-10 14:21:47,320,287,290
1215699708574,2008-07-10 14:21:48,319,288,290
1215699709590,2008-07-10 14:21:49,320,287,291
1215699710704,2008-07-10 14:21:50,322,284,291
1215699711714,2008-07-10 14:21:51,322,287,289
1215699712715,2008-07-10 14:21:52,319,286,292
1215699713715,2008-07-10 14:21:53,322,285,293
1215699714730,2008-07-10 14:21:54,321,287,291
1215699715730,2008-07-10 14:21:55,321,288,291
1215699716730,2008-07-10 14:21:56,322,287,291
1215699717730,2008-07-10 14:21:57,321,287,291
1215699718746,2008-07-10 14:21:58,320,288,292
1215699719762,2008-07-10 14:21:59,319,285,291
1215699720777,2008-07-10 14:22:00,318,286,291
1215699721777,2008-07-10 14:22:01,320,286,291
1215699722793,2008-07-10 14:22:02,320,284,290
1215699723809,2008-07-10 14:22:03,321,287,291
1215699724824,2008-07-10 14:22:04,322,287,292
1215699725840,2008-07-10 14:22:05,323,288,290
1215699726855,2008-07-10 14:22:06,322,285,292
1215699727871,2008-07-10 14:22:07,322,285,289
1215699728871,2008-07-10 14:22:08,321,290,290
1215699729887,2008-07-10 14:22:09,319,288,292
1215699730902,2008-07-10 14:22:10,320,288,291
1215699731925,2008-07-10 14:22:11,318,289,293
1215699732934,2008-07-10 14:22:12,319,285,293
1215699733949,2008-07-10 14:22:13,322,286,291
1215699734966,2008-07-10 14:22:14,322,289,290
1215699735980,2008-07-10 14:22:15,323,287,290
1215699736996,2008-07-10 14:22:16,321,287,290
1215699738012,2008-07-10 14:22:18,321,287,291
1215699739012,2008-07-10 14:22:19,320,288,289
1215699740027,2008-07-10 14:22:20,318,289,292
1215699741043,2008-07-10 14:22:21,319,286,292
1215699742061,2008-07-10 14:22:22,319,285,292
1215699743074,2008-07-10 14:22:23,321,286,291
1215699744091,2008-07-10 14:22:24,321,288,291
1215699745184,2008-07-10 14:22:25,322,285,293
1215699746184,2008-07-10 14:22:26,323,286,292
1215699747215,2008-07-10 14:22:27,322,285,290
1215699748215,2008-07-10 14:22:28,320,286,291
1215699749230,2008-07-10 14:22:29,319,282,290
1215699750247,2008-07-10 14:22:30,322,285,291
1215699751263,2008-07-10 14:22:31,318,290,291
1215699752294,2008-07-10 14:22:32,320,286,292
1215699753309,2008-07-10 14:22:33,320,285,292
1215699754310,2008-07-10 14:22:34,321,285,293
1215699755340,2008-07-10 14:22:35,321,286,292
1215699756356,2008-07-10 14:22:36,322,286,290
1215699757371,2008-07-10 14:22:37,322,285,292
1215699758388,2008-07-10 14:22:38,321,286,291
1215699759403,2008-07-10 14:22:39,321,287,292
1215699760403,2008-07-10 14:22:40,318,287,291
1215699761434,2008-07-10 14:22:41,319,285,292
1215699762462,2008-07-10 14:22:42,320,287,292
1215699763465,2008-07-10 14:22:43,320,285,291
1215699764481,2008-07-10 14:22:44,320,286,290
1215699765497,2008-07-10 14:22:45,320,280,289
1215699766545,2008-07-10 14:22:46,321,286,291
1215699767575,2008-07-10 14:22:47,323,284,292
1215699768575,2008-07-10 14:22:48,322,284,291
1215699769575,2008-07-10 14:22:49,323,288,292
1215699770591,2008-07-10 14:22:50,321,288,291
1215699771684,2008-07-10 14:22:51,321,287,292
1215699772716,2008-07-10 14:22:52,321,285,292
1215699773734,2008-07-10 14:22:53,320,289,290
1215699774746,2008-07-10 14:22:54,320,285,289
1215699775777,2008-07-10 14:22:55,320,287,290
1215699776794,2008-07-10 14:22:56,319,288,292
1215699777810,2008-07-10 14:22:57,321,285,292
1215699778825,2008-07-10 14:22:58,320,286,292
1215699779840,2008-07-10 14:22:59,320,285,292
1215699780855,2008-07-10 14:23:00,321,284,292
1215699781856,2008-07-10 14:23:01,322,284,291
1215699782865,2008-07-10 14:23:02,321,286,291
1215699783872,2008-07-10 14:23:03,324,289,290
1215699784887,2008-07-10 14:23:04,321,287,291
1215699785903,2008-07-10 14:23:05,320,288,292
1215699786919,2008-07-10 14:23:06,318,288,294
1215699787934,2008-07-10 14:23:07,319,287,291
1215699788949,2008-07-10 14:23:08,320,286,292
1215699789966,2008-07-10 14:23:09,322,285,291
1215699790980,2008-07-10 14:23:10,323,288,293
1215699791997,2008-07-10 14:23:11,321,289,292
1215699793013,2008-07-10 14:23:13,321,284,290
1215699794029,2008-07-10 14:23:14,320,286,289
1215699795060,2008-07-10 14:23:15,321,288,291
1215699796060,2008-07-10 14:23:16,319,287,292
1215699797090,2008-07-10 14:23:17,318,288,284
1215699798091,2008-07-10 14:23:18,311,300,275
1215699799091,2008-07-10 14:23:19,321,282,290
1215699800200,2008-07-10 14:23:20,322,286,292
1215699801231,2008-07-10 14:23:21,320,280,292
1215699802247,2008-07-10 14:23:22,323,280,291
1215699803247,2008-07-10 14:23:23,322,282,292
1215699804263,2008-07-10 14:23:24,322,286,292
1215699805278,2008-07-10 14:23:25,322,281,293
1215699806294,2008-07-10 14:23:26,321,284,292
1215699807310,2008-07-10 14:23:27,321,283,291
1215699808325,2008-07-10 14:23:28,320,281,290
1215699809341,2008-07-10 14:23:29,318,282,293
1215699810356,2008-07-10 14:23:30,320,283,291
1215699811403,2008-07-10 14:23:31,320,281,289
1215699812436,2008-07-10 14:23:32,321,283,289
1215699813450,2008-07-10 14:23:33,323,286,290
1215699814497,2008-07-10 14:23:34,323,278,289
1215699815513,2008-07-10 14:23:35,321,288,289
1215699816528,2008-07-10 14:23:36,322,285,289
1215699817544,2008-07-10 14:23:37,323,290,290
1215699818564,2008-07-10 14:23:38,321,286,290
1215699819575,2008-07-10 14:23:39,319,289,290
1215699820592,2008-07-10 14:23:40,321,286,288
1215699821685,2008-07-10 14:23:41,319,288,291
1215699822731,2008-07-10 14:23:42,320,287,291
1215699823747,2008-07-10 14:23:43,319,286,292
1215699824763,2008-07-10 14:23:44,319,286,292
1215699825763,2008-07-10 14:23:45,320,286,293
1215699826764,2008-07-10 14:23:46,320,287,291
1215699827795,2008-07-10 14:23:47,321,289,290
1215699828810,2008-07-10 14:23:48,322,290,290
1215699829826,2008-07-10 14:23:49,320,290,291
1215699830842,2008-07-10 14:23:50,321,290,291
1215699831857,2008-07-10 14:23:51,320,289,291
1215699832872,2008-07-10 14:23:52,318,288,291
1215699833872,2008-07-10 14:23:53,319,285,293
1215699834888,2008-07-10 14:23:54,321,287,291
1215699835903,2008-07-10 14:23:55,320,282,290
1215699836935,2008-07-10 14:23:56,322,287,289
1215699837967,2008-07-10 14:23:57,322,282,289
1215699838981,2008-07-10 14:23:58,322,286,290
1215699839998,2008-07-10 14:23:59,323,287,288
1215699841013,2008-07-10 14:24:01,322,287,289
1215699842013,2008-07-10 14:24:02,323,289,290
1215699843028,2008-07-10 14:24:03,322,284,289
1215699844045,2008-07-10 14:24:04,322,289,292
1215699845060,2008-07-10 14:24:05,320,285,289
1215699846076,2008-07-10 14:24:06,321,291,290
1215699847092,2008-07-10 14:24:07,318,289,289
1215699848185,2008-07-10 14:24:08,319,288,291
1215699849231,2008-07-10 14:24:09,319,290,291
1215699850247,2008-07-10 14:24:10,323,285,292
1215699851263,2008-07-10 14:24:11,318,288,293
1215699852264,2008-07-10 14:24:12,321,289,292
1215699853264,2008-07-10 14:24:13,322,286,291
1215699854264,2008-07-10 14:24:14,321,290,290
1215699855278,2008-07-10 14:24:15,323,289,291
1215699856278,2008-07-10 14:24:16,322,287,291
1215699857310,2008-07-10 14:24:17,321,285,291
1215699858325,2008-07-10 14:24:18,319,289,290
1215699859342,2008-07-10 14:24:19,319,285,291
1215699860357,2008-07-10 14:24:20,320,287,294
1215699861420,2008-07-10 14:24:21,321,285,291
1215699862435,2008-07-10 14:24:22,320,288,291
1215699863436,2008-07-10 14:24:23,320,284,291
1215699864450,2008-07-10 14:24:24,321,282,288
1215699865466,2008-07-10 14:24:25,323,286,290
1215699866498,2008-07-10 14:24:26,322,284,289
1215699867529,2008-07-10 14:24:27,321,289,293
1215699868545,2008-07-10 14:24:28,322,286,289
1215699869561,2008-07-10 14:24:29,322,289,293
1215699870685,2008-07-10 14:24:30,320,284,292
1215699871686,2008-07-10 14:24:31,321,289,291
1215699872717,2008-07-10 14:24:32,321,288,291
1215699873717,2008-07-10 14:24:33,320,292,289
1215699874717,2008-07-10 14:24:34,319,291,293
1215699875721,2008-07-10 14:24:35,316,291,292
1215699876732,2008-07-10 14:24:36,321,288,291
1215699877732,2008-07-10 14:24:37,319,285,291
1215699878732,2008-07-10 14:24:38,321,291,291
1215699879748,2008-07-10 14:24:39,317,288,290
1215699880764,2008-07-10 14:24:40,320,285,284
1215699881764,2008-07-10 14:24:41,322,291,287
1215699882764,2008-07-10 14:24:42,316,292,287
1215699883764,2008-07-10 14:24:43,320,287,291
1215699884779,2008-07-10 14:24:44,323,284,290
1215699885795,2008-07-10 14:24:45,324,281,290
1215699886811,2008-07-10 14:24:46,323,278,292
1215699887826,2008-07-10 14:24:47,323,280,294
1215699888842,2008-07-10 14:24:48,323,280,295
1215699889857,2008-07-10 14:24:49,322,286,294
1215699890873,2008-07-10 14:24:50,324,282,293
1215699891873,2008-07-10 14:24:51,322,283,292
1215699892873,2008-07-10 14:24:52,324,280,292
1215699893889,2008-07-10 14:24:53,328,283,289
1215699894889,2008-07-10 14:24:54,329,284,288
1215699895904,2008-07-10 14:24:55,327,279,287
1215699896921,2008-07-10 14:24:56,328,279,290
1215699897936,2008-07-10 14:24:57,330,273,283
1215699898936,2008-07-10 14:24:58,326,274,281
1215699899951,2008-07-10 14:24:59,329,276,283
1215699900967,2008-07-10 14:25:00,326,281,282
1215699901983,2008-07-10 14:25:01,323,277,285
1215699902998,2008-07-10 14:25:02,327,276,286
1215699904014,2008-07-10 14:25:04,323,279,288
1215699905014,2008-07-10 14:25:05,322,289,291
1215699906029,2008-07-10 14:25:06,320,289,290
1215699907046,2008-07-10 14:25:07,320,286,291
1215699908046,2008-07-10 14:25:08,321,288,290
1215699909061,2008-07-10 14:25:09,321,283,290
1215699910077,2008-07-10 14:25:10,322,286,291
1215699911092,2008-07-10 14:25:11,321,285,290
1215699912107,2008-07-10 14:25:12,321,283,290
1215699913123,2008-07-10 14:25:13,322,285,291
1215699914202,2008-07-10 14:25:14,321,285,290
1215699915218,2008-07-10 14:25:15,320,287,290
1215699916233,2008-07-10 14:25:16,320,285,291
1215699917264,2008-07-10 14:25:17,321,284,291
1215699918264,2008-07-10 14:25:18,321,285,291
1215699919279,2008-07-10 14:25:19,323,281,292
1215699920279,2008-07-10 14:25:20,322,283,291
1215699921280,2008-07-10 14:25:21,323,286,292
1215699922280,2008-07-10 14:25:22,321,285,294
1215699923280,2008-07-10 14:25:23,320,287,292
1215699924295,2008-07-10 14:25:24,319,285,292
1215699925311,2008-07-10 14:25:25,321,283,293
1215699926312,2008-07-10 14:25:26,321,272,289
1215699927342,2008-07-10 14:25:27,321,264,288
1215699928358,2008-07-10 14:25:28,324,280,285
1215699929373,2008-07-10 14:25:29,322,287,291
1215699930374,2008-07-10 14:25:30,321,287,291
1215699931406,2008-07-10 14:25:31,321,287,290
1215699932420,2008-07-10 14:25:32,321,286,291
1215699933421,2008-07-10 14:25:33,320,287,289
1215699934421,2008-07-10 14:25:34,320,289,292
1215699935436,2008-07-10 14:25:35,321,287,292
1215699936437,2008-07-10 14:25:36,319,288,291
1215699937452,2008-07-10 14:25:37,321,286,290
1215699938468,2008-07-10 14:25:38,321,287,289
1215699939483,2008-07-10 14:25:39,322,288,290
1215699940499,2008-07-10 14:25:40,320,288,291
1215699941515,2008-07-10 14:25:41,321,287,291
1215699942515,2008-07-10 14:25:42,323,286,292
1215699943545,2008-07-10 14:25:43,322,285,292
1215699944545,2008-07-10 14:25:44,323,287,292
1215699945546,2008-07-10 14:25:45,321,285,292
1215699946561,2008-07-10 14:25:46,322,285,293
1215699947561,2008-07-10 14:25:47,319,285,293
1215699948580,2008-07-10 14:25:48,321,285,292
1215699949592,2008-07-10 14:25:49,320,283,292
1215699950593,2008-07-10 14:25:50,321,286,293
1215699951702,2008-07-10 14:25:51,322,288,291
1215699952733,2008-07-10 14:25:52,321,281,290
1215699953749,2008-07-10 14:25:53,319,286,294
1215699954764,2008-07-10 14:25:54,321,282,290
1215699955780,2008-07-10 14:25:55,323,284,291
1215699956796,2008-07-10 14:25:56,323,285,291
1215699957796,2008-07-10 14:25:57,323,284,290
1215699958796,2008-07-10 14:25:58,322,285,291
1215699959812,2008-07-10 14:25:59,319,291,289
1215699960827,2008-07-10 14:26:00,321,288,291
1215699961843,2008-07-10 14:26:01,321,287,292
1215699962843,2008-07-10 14:26:02,322,284,291
1215699963858,2008-07-10 14:26:03,310,296,267
1215699964874,2008-07-10 14:26:04,310,300,270
1215699965890,2008-07-10 14:26:05,321,277,290
1215699966905,2008-07-10 14:26:06,322,286,290
1215699967921,2008-07-10 14:26:07,322,284,290
1215699968937,2008-07-10 14:26:08,324,285,288
1215699969983,2008-07-10 14:26:09,323,286,288
1215699970983,2008-07-10 14:26:10,321,285,288
1215699972003,2008-07-10 14:26:12,322,284,287
1215699973015,2008-07-10 14:26:13,322,283,290
1215699974042,2008-07-10 14:26:14,321,285,288
1215699975046,2008-07-10 14:26:15,321,284,289
1215699976068,2008-07-10 14:26:16,319,285,290
1215699977077,2008-07-10 14:26:17,321,283,290
1215699978094,2008-07-10 14:26:18,322,284,285
1215699979187,2008-07-10 14:26:19,316,294,275
1215699980218,2008-07-10 14:26:20,322,286,286
1215699981249,2008-07-10 14:26:21,321,285,290
1215699982265,2008-07-10 14:26:22,320,289,290
1215699983265,2008-07-10 14:26:23,312,299,271
1215699984265,2008-07-10 14:26:24,301,315,267
1215699985265,2008-07-10 14:26:25,306,310,271
1215699986280,2008-07-10 14:26:26,290,316,264
1215699987297,2008-07-10 14:26:27,273,324,256
1215699988312,2008-07-10 14:26:28,293,320,270
1215699989327,2008-07-10 14:26:29,301,316,274
1215699990327,2008-07-10 14:26:30,291,314,262
1215699991343,2008-07-10 14:26:31,320,286,284
1215699992375,2008-07-10 14:26:32,315,297,276
1215699993405,2008-07-10 14:26:33,294,303,256
1215699994422,2008-07-10 14:26:34,323,276,287
1215699995438,2008-07-10 14:26:35,328,284,292
1215699996452,2008-07-10 14:26:36,312,266,289
1215699997468,2008-07-10 14:26:37,330,262,289
1215699998483,2008-07-10 14:26:38,321,273,290
1215699999500,2008-07-10 14:26:39,340,271,293
1215700000529,2008-07-10 14:26:40,315,259,285
1215700001531,2008-07-10 14:26:41,324,259,284
1215700002547,2008-07-10 14:26:42,333,262,281
1215700003563,2008-07-10 14:26:43,315,263,286
1215700004577,2008-07-10 14:26:44,333,265,289
1215700005593,2008-07-10 14:26:45,325,276,289
1215700006687,2008-07-10 14:26:46,317,263,288
1215700007719,2008-07-10 14:26:47,326,268,282
1215700008733,2008-07-10 14:26:48,333,273,291
1215700009749,2008-07-10 14:26:49,312,246,287
1215700010750,2008-07-10 14:26:50,312,258,282
1215700011750,2008-07-10 14:26:51,331,263,301
1215700012765,2008-07-10 14:26:52,315,269,313
1215700013781,2008-07-10 14:26:53,318,256,294
1215700014796,2008-07-10 14:26:54,317,243,291
1215700015796,2008-07-10 14:26:55,307,253,293
1215700016813,2008-07-10 14:26:56,320,258,292
1215700017828,2008-07-10 14:26:57,326,259,297
1215700018847,2008-07-10 14:26:58,308,254,298
1215700019859,2008-07-10 14:26:59,340,259,298
1215700020874,2008-07-10 14:27:00,331,274,289
1215700021874,2008-07-10 14:27:01,329,263,291
1215700022891,2008-07-10 14:27:02,336,273,289
1215700023905,2008-07-10 14:27:03,315,273,293
1215700024905,2008-07-10 14:27:04,337,270,289
1215700025921,2008-07-10 14:27:05,325,265,295
1215700026937,2008-07-10 14:27:06,321,280,294
1215700027952,2008-07-10 14:27:07,344,274,295
1215700028953,2008-07-10 14:27:08,319,269,294
1215700029984,2008-07-10 14:27:09,330,266,289
1215700030999,2008-07-10 14:27:10,330,279,286
1215700032020,2008-07-10 14:27:12,323,269,287
1215700033031,2008-07-10 14:27:13,323,297,271
1215700034076,2008-07-10 14:27:14,318,285,286
1215700035078,2008-07-10 14:27:15,320,274,290
1215700036078,2008-07-10 14:27:16,337,272,283
1215700037093,2008-07-10 14:27:17,315,297,282
1215700038188,2008-07-10 14:27:18,349,297,288
1215700039205,2008-07-10 14:27:19,335,273,306
1215700040234,2008-07-10 14:27:20,332,294,301
1215700041250,2008-07-10 14:27:21,347,289,302
1215700042250,2008-07-10 14:27:22,321,264,292
1215700043281,2008-07-10 14:27:23,332,281,297
1215700044297,2008-07-10 14:27:24,333,280,297
1215700045313,2008-07-10 14:27:25,320,266,295
1215700046328,2008-07-10 14:27:26,337,265,287
1215700047344,2008-07-10 14:27:27,320,277,294
1215700048344,2008-07-10 14:27:28,338,272,296
1215700049359,2008-07-10 14:27:29,325,266,296
1215700050359,2008-07-10 14:27:30,332,274,296
1215700051391,2008-07-10 14:27:31,328,279,297
1215700052406,2008-07-10 14:27:32,322,268,299
1215700053422,2008-07-10 14:27:33,339,266,299
1215700054438,2008-07-10 14:27:34,311,286,292
1215700055453,2008-07-10 14:27:35,337,272,303
1215700056453,2008-07-10 14:27:36,325,272,298
1215700057469,2008-07-10 14:27:37,337,272,299
1215700058485,2008-07-10 14:27:38,334,275,296
1215700059500,2008-07-10 14:27:39,331,269,299
1215700060516,2008-07-10 14:27:40,342,269,298
1215700061516,2008-07-10 14:27:41,317,284,297
1215700062531,2008-07-10 14:27:42,342,272,292
1215700063547,2008-07-10 14:27:43,314,265,292
1215700064563,2008-07-10 14:27:44,340,271,296
1215700065579,2008-07-10 14:27:45,320,261,294
1215700066594,2008-07-10 14:27:46,334,268,298
1215700067595,2008-07-10 14:27:47,336,270,297
1215700068688,2008-07-10 14:27:48,332,289,290
1215700069719,2008-07-10 14:27:49,331,278,292
1215700070734,2008-07-10 14:27:50,328,275,292
1215700071750,2008-07-10 14:27:51,328,297,291
1215700072785,2008-07-10 14:27:52,329,290,285
1215700073797,2008-07-10 14:27:53,309,292,278
1215700074808,2008-07-10 14:27:54,333,279,285
1215700075820,2008-07-10 14:27:55,320,289,294
1215700076844,2008-07-10 14:27:56,337,276,296
1215700077845,2008-07-10 14:27:57,326,269,289
1215700078867,2008-07-10 14:27:58,326,273,285
1215700079876,2008-07-10 14:27:59,325,269,289
1215700080876,2008-07-10 14:28:00,322,265,290
1215700081891,2008-07-10 14:28:01,334,265,290
1215700082892,2008-07-10 14:28:02,324,279,294
1215700083907,2008-07-10 14:28:03,343,278,300
1215700084924,2008-07-10 14:28:04,318,269,297
1215700085953,2008-07-10 14:28:05,337,265,297
1215700086953,2008-07-10 14:28:06,320,279,296
1215700087963,2008-07-10 14:28:07,331,272,299
1215700088970,2008-07-10 14:28:08,335,266,298
1215700089984,2008-07-10 14:28:09,323,287,300
1215700090985,2008-07-10 14:28:10,348,273,304
