UnixTimeStamp,TimeStamp,OxyconHR,OxyconBF,OxyconVE,OxyconVO2kg,OxyconRER
1215699525556,7/10/2008 14:18,,,,,
1215699526576,7/10/2008 14:18,,,,,
1215699527587,7/10/2008 14:18,116,22,21,12.2,0.84
1215699528682,7/10/2008 14:18,,,,,
1215699529712,7/10/2008 14:18,116,31,23,13.2,0.84
1215699530713,7/10/2008 14:18,,,,,
1215699531713,7/10/2008 14:18,116,26,20,10.8,0.85
1215699532727,7/10/2008 14:18,,,,,
1215699533838,7/10/2008 14:18,,,,,
1215699534853,7/10/2008 14:18,115,23,18,9.7,0.86
1215699535868,7/10/2008 14:18,,,,,
1215699536885,7/10/2008 14:18,,,,,
1215699537885,7/10/2008 14:18,115,20,16,9.7,0.84
1215699538900,7/10/2008 14:18,,,,,
1215699539916,7/10/2008 14:18,,,,,
1215699540931,7/10/2008 14:19,,,,,
1215699541947,7/10/2008 14:19,114,15,17,11.1,0.85
1215699542963,7/10/2008 14:19,,,,,
1215699543963,7/10/2008 14:19,,,,,
1215699544963,7/10/2008 14:19,111,19,17,10.3,0.84
1215699545977,7/10/2008 14:19,,,,,
1215699546994,7/10/2008 14:19,111,24,20,11.4,0.81
1215699548009,7/10/2008 14:19,,,,,
1215699549010,7/10/2008 14:19,112,18,17,10.9,0.83
1215699550010,7/10/2008 14:19,,,,,
1215699551025,7/10/2008 14:19,,,,,
1215699552040,7/10/2008 14:19,113,20,18,11.3,0.81
1215699553041,7/10/2008 14:19,,,,,
1215699554057,7/10/2008 14:19,,,,,
1215699555072,7/10/2008 14:19,114,21,17,10.4,0.8
1215699556088,7/10/2008 14:19,,,,,
1215699557181,7/10/2008 14:19,,,,,
1215699558213,7/10/2008 14:19,116,25,20,12.4,0.8
1215699559228,7/10/2008 14:19,,,,,
1215699560245,7/10/2008 14:19,117,22,19,11.7,0.81
1215699561260,7/10/2008 14:19,,,,,
1215699562275,7/10/2008 14:19,,,,,
1215699563275,7/10/2008 14:19,116,20,19,11.3,0.83
1215699564308,7/10/2008 14:19,,,,,
1215699565322,7/10/2008 14:19,,,,,
1215699566338,7/10/2008 14:19,115,22,18,11.2,0.82
1215699567353,7/10/2008 14:19,,,,,
1215699568369,7/10/2008 14:19,116,37,21,13.3,0.77
1215699569385,7/10/2008 14:19,,,,,
1215699570385,7/10/2008 14:19,116,31,18,9.1,0.78
1215699571402,7/10/2008 14:19,,,,,
1215699572416,7/10/2008 14:19,,,,,
1215699573432,7/10/2008 14:19,117,20,32,17.3,0.88
1215699574447,7/10/2008 14:19,,,,,
1215699575463,7/10/2008 14:19,117,28,24,12.3,0.88
1215699576478,7/10/2008 14:19,,,,,
1215699577494,7/10/2008 14:19,118,23,18,9,0.9
1215699578513,7/10/2008 14:19,,,,,
1215699579541,7/10/2008 14:19,,,,,
1215699580557,7/10/2008 14:19,118,24,17,9.4,0.87
1215699581557,7/10/2008 14:19,,,,,
1215699582572,7/10/2008 14:19,,,,,
1215699583573,7/10/2008 14:19,117,21,23,16,0.86
1215699584588,7/10/2008 14:19,,,,,
1215699585697,7/10/2008 14:19,117,31,18,6.8,0.84
1215699586713,7/10/2008 14:19,,,,,
1215699587728,7/10/2008 14:19,119,26,20,10.8,0.87
1215699588744,7/10/2008 14:19,,,,,
1215699589744,7/10/2008 14:19,120,30,19,10,0.86
1215699590745,7/10/2008 14:19,,,,,
1215699591775,7/10/2008 14:19,,,,,
1215699592776,7/10/2008 14:19,122,20,22,15.3,0.85
1215699593791,7/10/2008 14:19,,,,,
1215699594792,7/10/2008 14:19,122,40,20,9.7,0.8
1215699595807,7/10/2008 14:19,,,,,
1215699596807,7/10/2008 14:19,122,24,16,9,0.88
1215699597822,7/10/2008 14:19,,,,,
1215699598822,7/10/2008 14:19,,,,,
1215699599823,7/10/2008 14:19,122,23,21,15.4,0.84
1215699600823,7/10/2008 14:20,,,,,
1215699601842,7/10/2008 14:20,122,26,16,7.9,0.86
1215699602854,7/10/2008 14:20,,,,,
1215699603869,7/10/2008 14:20,,,,,
1215699604886,7/10/2008 14:20,122,22,20,11.4,0.87
1215699605901,7/10/2008 14:20,,,,,
1215699606916,7/10/2008 14:20,122,26,20,11.3,0.86
1215699607916,7/10/2008 14:20,,,,,
1215699608916,7/10/2008 14:20,122,26,19,10.9,0.84
1215699609932,7/10/2008 14:20,,,,,
1215699610948,7/10/2008 14:20,,,,,
1215699611963,7/10/2008 14:20,122,25,21,12.9,0.82
1215699612963,7/10/2008 14:20,,,,,
1215699613979,7/10/2008 14:20,122,23,22,13.7,0.82
1215699614995,7/10/2008 14:20,,,,,
1215699616011,7/10/2008 14:20,122,22,21,13,0.8
1215699617026,7/10/2008 14:20,,,,,
1215699618043,7/10/2008 14:20,122,25,23,15.2,0.8
1215699619058,7/10/2008 14:20,,,,,
1215699620073,7/10/2008 14:20,,,,,
1215699621088,7/10/2008 14:20,0,22,21,14.5,0.79
1215699622089,7/10/2008 14:20,,,,,
1215699623089,7/10/2008 14:20,,,,,
1215699624197,7/10/2008 14:20,136,23,20,13.3,0.78
1215699625229,7/10/2008 14:20,,,,,
1215699626245,7/10/2008 14:20,138,25,25,17.8,0.78
1215699627261,7/10/2008 14:20,,,,,
1215699628276,7/10/2008 14:20,,,,,
1215699629276,7/10/2008 14:20,139,21,23,16.2,0.8
1215699630276,7/10/2008 14:20,,,,,
1215699631292,7/10/2008 14:20,,,,,
1215699632308,7/10/2008 14:20,140,19,26,20,0.8
1215699633323,7/10/2008 14:20,,,,,
1215699634340,7/10/2008 14:20,,,,,
1215699635354,7/10/2008 14:20,142,20,22,16,0.78
1215699636400,7/10/2008 14:20,,,,,
1215699637417,7/10/2008 14:20,143,25,25,17.8,0.77
1215699638417,7/10/2008 14:20,,,,,
1215699639433,7/10/2008 14:20,,,,,
1215699640449,7/10/2008 14:20,144,23,29,21,0.78
1215699641479,7/10/2008 14:20,,,,,
1215699642511,7/10/2008 14:20,144,24,25,17.5,0.79
1215699643526,7/10/2008 14:20,,,,,
1215699644542,7/10/2008 14:20,,,,,
1215699645563,7/10/2008 14:20,146,24,28,20.2,0.79
1215699646573,7/10/2008 14:20,,,,,
1215699647573,7/10/2008 14:20,146,25,30,22.6,0.78
1215699648589,7/10/2008 14:20,,,,,
1215699649699,7/10/2008 14:20,,,,,
1215699650729,7/10/2008 14:20,146,27,23,15.5,0.79
1215699651745,7/10/2008 14:20,,,,,
1215699652745,7/10/2008 14:20,146,26,27,18.9,0.8
1215699653745,7/10/2008 14:20,,,,,
1215699654792,7/10/2008 14:20,147,23,28,20.5,0.81
1215699655808,7/10/2008 14:20,,,,,
1215699656823,7/10/2008 14:20,,,,,
1215699657839,7/10/2008 14:20,146,24,26,18.5,0.82
1215699658854,7/10/2008 14:20,,,,,
1215699659855,7/10/2008 14:20,,,,,
1215699660886,7/10/2008 14:21,146,23,26,18.8,0.82
1215699661887,7/10/2008 14:21,,,,,
1215699662902,7/10/2008 14:21,147,24,25,17.8,0.8
1215699663917,7/10/2008 14:21,,,,,
1215699664934,7/10/2008 14:21,,,,,
1215699665949,7/10/2008 14:21,148,23,41,27.3,0.84
1215699666964,7/10/2008 14:21,,,,,
1215699667979,7/10/2008 14:21,147,24,26,17.4,0.84
1215699668979,7/10/2008 14:21,,,,,
1215699669979,7/10/2008 14:21,,,,,
1215699670995,7/10/2008 14:21,148,26,27,18,0.83
1215699672011,7/10/2008 14:21,148,25,25,17.1,0.83
1215699673026,7/10/2008 14:21,,,,,
1215699674042,7/10/2008 14:21,,,,,
1215699675059,7/10/2008 14:21,148,20,26,18.5,0.85
1215699676059,7/10/2008 14:21,,,,,
1215699677073,7/10/2008 14:21,,,,,
1215699678073,7/10/2008 14:21,149,20,23,17,0.84
1215699679089,7/10/2008 14:21,,,,,
1215699680198,7/10/2008 14:21,150,24,31,22.1,0.83
1215699681230,7/10/2008 14:21,,,,,
1215699682246,7/10/2008 14:21,,,,,
1215699683246,7/10/2008 14:21,151,25,32,23.2,0.83
1215699684276,7/10/2008 14:21,,,,,
1215699685293,7/10/2008 14:21,152,24,31,22.1,0.85
1215699686308,7/10/2008 14:21,,,,,
1215699687309,7/10/2008 14:21,,,,,
1215699688339,7/10/2008 14:21,153,26,34,24.5,0.85
1215699689340,7/10/2008 14:21,,,,,
1215699690354,7/10/2008 14:21,154,25,30,20.3,0.88
1215699691355,7/10/2008 14:21,,,,,
1215699692371,7/10/2008 14:21,153,27,33,21.4,0.89
1215699693386,7/10/2008 14:21,,,,,
1215699694402,7/10/2008 14:21,,,,,
1215699695418,7/10/2008 14:21,153,24,26,17.8,0.87
1215699696434,7/10/2008 14:21,,,,,
1215699697448,7/10/2008 14:21,154,27,36,21.7,0.88
1215699698465,7/10/2008 14:21,,,,,
1215699699469,7/10/2008 14:21,154,26,36,24.7,0.87
1215699700480,7/10/2008 14:21,,,,,
1215699701496,7/10/2008 14:21,,,,,
1215699702512,7/10/2008 14:21,153,26,34,22.7,0.89
1215699703527,7/10/2008 14:21,,,,,
1215699704527,7/10/2008 14:21,154,29,43,28.9,0.87
1215699705527,7/10/2008 14:21,,,,,
1215699706543,7/10/2008 14:21,154,27,30,17.8,0.92
1215699707559,7/10/2008 14:21,,,,,
1215699708574,7/10/2008 14:21,,,,,
1215699709590,7/10/2008 14:21,152,23,29,18.2,0.93
1215699710704,7/10/2008 14:21,152,31,14,4,0.83
1215699711714,7/10/2008 14:21,,,,,
1215699712715,7/10/2008 14:21,151,36,49,38.5,0.89
1215699713715,7/10/2008 14:21,,,,,
1215699714730,7/10/2008 14:21,151,27,24,15.1,0.88
1215699715730,7/10/2008 14:21,,,,,
1215699716730,7/10/2008 14:21,,,,,
1215699717730,7/10/2008 14:21,151,27,40,27.2,0.89
1215699718746,7/10/2008 14:21,,,,,
1215699719762,7/10/2008 14:21,149,26,31,19.2,0.9
1215699720777,7/10/2008 14:22,,,,,
1215699721777,7/10/2008 14:22,149,25,29,18.8,0.9
1215699722793,7/10/2008 14:22,,,,,
1215699723809,7/10/2008 14:22,,,,,
1215699724824,7/10/2008 14:22,149,24,26,18.2,0.88
1215699725840,7/10/2008 14:22,,,,,
1215699726855,7/10/2008 14:22,149,25,31,21,0.89
1215699727871,7/10/2008 14:22,,,,,
1215699728871,7/10/2008 14:22,,,,,
1215699729887,7/10/2008 14:22,148,24,29,19.8,0.89
1215699730902,7/10/2008 14:22,,,,,
1215699731925,7/10/2008 14:22,149,27,34,22.2,0.87
1215699732934,7/10/2008 14:22,,,,,
1215699733949,7/10/2008 14:22,,,,,
1215699734966,7/10/2008 14:22,149,19,29,20.7,0.9
1215699735980,7/10/2008 14:22,,,,,
1215699736996,7/10/2008 14:22,,,,,
1215699738012,7/10/2008 14:22,,,,,
1215699739012,7/10/2008 14:22,,,,,
1215699740027,7/10/2008 14:22,150,22,27,19.2,0.88
1215699741043,7/10/2008 14:22,,,,,
1215699742061,7/10/2008 14:22,149,23,31,21.4,0.89
1215699743074,7/10/2008 14:22,,,,,
1215699744091,7/10/2008 14:22,,,,,
1215699745184,7/10/2008 14:22,149,21,30,22.3,0.88
1215699746184,7/10/2008 14:22,,,,,
1215699747215,7/10/2008 14:22,,,,,
1215699748215,7/10/2008 14:22,,,,,
1215699749230,7/10/2008 14:22,150,16,27,18.8,0.92
1215699750247,7/10/2008 14:22,,,,,
1215699751263,7/10/2008 14:22,,,,,
1215699752294,7/10/2008 14:22,,,,,
1215699753309,7/10/2008 14:22,151,16,26,18.4,0.9
1215699754310,7/10/2008 14:22,,,,,
1215699755340,7/10/2008 14:22,,,,,
1215699756356,7/10/2008 14:22,,,,,
1215699757371,7/10/2008 14:22,150,15,25,19.5,0.9
1215699758388,7/10/2008 14:22,,,,,
1215699759403,7/10/2008 14:22,,,,,
1215699760403,7/10/2008 14:22,149,19,24,17.6,0.88
1215699761434,7/10/2008 14:22,,,,,
1215699762462,7/10/2008 14:22,149,23,28,20.8,0.86
1215699763465,7/10/2008 14:22,,,,,
1215699764481,7/10/2008 14:22,,,,,
1215699765497,7/10/2008 14:22,150,24,28,19.3,0.87
1215699766545,7/10/2008 14:22,,,,,
1215699767575,7/10/2008 14:22,150,26,43,28.4,0.87
1215699768575,7/10/2008 14:22,,,,,
1215699769575,7/10/2008 14:22,,,,,
1215699770591,7/10/2008 14:22,150,25,37,24.5,0.91
1215699771684,7/10/2008 14:22,,,,,
1215699772716,7/10/2008 14:22,150,26,39,25.5,0.9
1215699773734,7/10/2008 14:22,,,,,
1215699774746,7/10/2008 14:22,149,25,40,25.6,0.91
1215699775777,7/10/2008 14:22,,,,,
1215699776794,7/10/2008 14:22,,,,,
1215699777810,7/10/2008 14:22,149,25,35,21.8,0.92
1215699778825,7/10/2008 14:22,,,,,
1215699779840,7/10/2008 14:22,150,26,32,21.1,0.92
1215699780855,7/10/2008 14:23,,,,,
1215699781856,7/10/2008 14:23,,,,,
1215699782865,7/10/2008 14:23,151,21,30,19.8,0.91
1215699783872,7/10/2008 14:23,,,,,
1215699784887,7/10/2008 14:23,,,,,
1215699785903,7/10/2008 14:23,152,20,35,23.8,0.9
1215699786919,7/10/2008 14:23,,,,,
1215699787934,7/10/2008 14:23,,,,,
1215699788949,7/10/2008 14:23,,,,,
1215699789966,7/10/2008 14:23,150,15,35,26.3,0.92
1215699790980,7/10/2008 14:23,,,,,
1215699791997,7/10/2008 14:23,,,,,
1215699793013,7/10/2008 14:23,149,14,39,30.2,0.88
1215699794029,7/10/2008 14:23,,,,,
1215699795060,7/10/2008 14:23,,,,,
1215699796060,7/10/2008 14:23,,,,,
1215699797090,7/10/2008 14:23,150,15,35,27.6,0.86
1215699798091,7/10/2008 14:23,,,,,
1215699799091,7/10/2008 14:23,,,,,
1215699800200,7/10/2008 14:23,151,19,32,23.5,0.87
1215699801231,7/10/2008 14:23,,,,,
1215699802247,7/10/2008 14:23,,,,,
1215699803247,7/10/2008 14:23,152,25,35,24.6,0.88
1215699804263,7/10/2008 14:23,,,,,
1215699805278,7/10/2008 14:23,150,24,26,17.1,0.88
1215699806294,7/10/2008 14:23,,,,,
1215699807310,7/10/2008 14:23,,,,,
1215699808325,7/10/2008 14:23,150,25,9,2,0.76
1215699809341,7/10/2008 14:23,,,,,
1215699810356,7/10/2008 14:23,150,30,48,42.5,0.85
1215699811403,7/10/2008 14:23,,,,,
1215699812436,7/10/2008 14:23,151,30,28,18.6,0.85
1215699813450,7/10/2008 14:23,,,,,
1215699814497,7/10/2008 14:23,150,26,25,16.3,0.87
1215699815513,7/10/2008 14:23,,,,,
1215699816528,7/10/2008 14:23,149,26,31,21.4,0.87
1215699817544,7/10/2008 14:23,,,,,
1215699818564,7/10/2008 14:23,,,,,
1215699819575,7/10/2008 14:23,149,24,37,28.1,0.87
1215699820592,7/10/2008 14:23,,,,,
1215699821685,7/10/2008 14:23,150,26,26,13.4,0.92
1215699822731,7/10/2008 14:23,,,,,
1215699823747,7/10/2008 14:23,150,34,36,22.7,0.94
1215699824763,7/10/2008 14:23,,,,,
1215699825763,7/10/2008 14:23,151,28,34,20.4,0.96
1215699826764,7/10/2008 14:23,,,,,
1215699827795,7/10/2008 14:23,152,25,33,19.9,0.95
1215699828810,7/10/2008 14:23,,,,,
1215699829826,7/10/2008 14:23,,,,,
1215699830842,7/10/2008 14:23,151,24,30,19.8,0.93
1215699831857,7/10/2008 14:23,,,,,
1215699832872,7/10/2008 14:23,149,25,28,16.3,0.91
1215699833872,7/10/2008 14:23,,,,,
1215699834888,7/10/2008 14:23,,,,,
1215699835903,7/10/2008 14:23,150,27,31,20.5,0.9
1215699836935,7/10/2008 14:23,,,,,
1215699837967,7/10/2008 14:23,149,24,30,21.7,0.88
1215699838981,7/10/2008 14:23,,,,,
1215699839998,7/10/2008 14:23,,,,,
1215699841013,7/10/2008 14:24,,,,,
1215699842013,7/10/2008 14:24,149,24,34,23.4,0.89
1215699843028,7/10/2008 14:24,,,,,
1215699844045,7/10/2008 14:24,,,,,
1215699845060,7/10/2008 14:24,150,26,32,20.6,0.9
1215699846076,7/10/2008 14:24,,,,,
1215699847092,7/10/2008 14:24,151,25,36,23.5,0.91
1215699848185,7/10/2008 14:24,,,,,
1215699849231,7/10/2008 14:24,152,25,33,21.7,0.93
1215699850247,7/10/2008 14:24,,,,,
1215699851263,7/10/2008 14:24,,,,,
1215699852264,7/10/2008 14:24,153,25,31,20.6,0.91
1215699853264,7/10/2008 14:24,,,,,
1215699854264,7/10/2008 14:24,152,24,29,19.2,0.9
1215699855278,7/10/2008 14:24,,,,,
1215699856278,7/10/2008 14:24,,,,,
1215699857310,7/10/2008 14:24,152,20,30,21.1,0.9
1215699858325,7/10/2008 14:24,,,,,
1215699859342,7/10/2008 14:24,,,,,
1215699860357,7/10/2008 14:24,152,20,32,22.8,0.89
1215699861420,7/10/2008 14:24,,,,,
1215699862435,7/10/2008 14:24,,,,,
1215699863436,7/10/2008 14:24,152,22,32,21.3,0.91
1215699864450,7/10/2008 14:24,,,,,
1215699865466,7/10/2008 14:24,,,,,
1215699866498,7/10/2008 14:24,152,24,33,22.2,0.89
1215699867529,7/10/2008 14:24,,,,,
1215699868545,7/10/2008 14:24,152,24,33,21.5,0.92
1215699869561,7/10/2008 14:24,,,,,
1215699870685,7/10/2008 14:24,152,26,33,21.5,0.91
1215699871686,7/10/2008 14:24,,,,,
1215699872717,7/10/2008 14:24,,,,,
1215699873717,7/10/2008 14:24,153,26,32,21,0.91
1215699874717,7/10/2008 14:24,,,,,
1215699875721,7/10/2008 14:24,154,26,35,23.7,0.89
1215699876732,7/10/2008 14:24,,,,,
1215699877732,7/10/2008 14:24,153,25,34,22.1,0.9
1215699878732,7/10/2008 14:24,,,,,
1215699879748,7/10/2008 14:24,,,,,
1215699880764,7/10/2008 14:24,154,26,33,22.3,0.9
1215699881764,7/10/2008 14:24,,,,,
1215699882764,7/10/2008 14:24,154,26,35,22.9,0.9
1215699883764,7/10/2008 14:24,,,,,
1215699884779,7/10/2008 14:24,155,27,32,21.3,0.9
1215699885795,7/10/2008 14:24,,,,,
1215699886811,7/10/2008 14:24,,,,,
1215699887826,7/10/2008 14:24,156,26,26,15.6,0.88
1215699888842,7/10/2008 14:24,,,,,
1215699889857,7/10/2008 14:24,155,28,32,21.8,0.88
1215699890873,7/10/2008 14:24,,,,,
1215699891873,7/10/2008 14:24,155,29,33,22.4,0.88
1215699892873,7/10/2008 14:24,,,,,
1215699893889,7/10/2008 14:24,154,28,33,21.8,0.88
1215699894889,7/10/2008 14:24,,,,,
1215699895904,7/10/2008 14:24,155,23,33,23.2,0.9
1215699896921,7/10/2008 14:24,,,,,
1215699897936,7/10/2008 14:24,156,30,33,21,0.87
1215699898936,7/10/2008 14:24,,,,,
1215699899951,7/10/2008 14:24,,,,,
1215699900967,7/10/2008 14:25,156,26,42,25.1,0.94
1215699901983,7/10/2008 14:25,,,,,
1215699902998,7/10/2008 14:25,155,27,33,19.1,0.95
1215699904014,7/10/2008 14:25,156,27,31,18.4,0.92
1215699905014,7/10/2008 14:25,,,,,
1215699906029,7/10/2008 14:25,,,,,
1215699907046,7/10/2008 14:25,157,26,33,20.9,0.91
1215699908046,7/10/2008 14:25,,,,,
1215699909061,7/10/2008 14:25,158,29,40,23.9,0.91
1215699910077,7/10/2008 14:25,,,,,
1215699911092,7/10/2008 14:25,159,28,34,21.7,0.91
1215699912107,7/10/2008 14:25,,,,,
1215699913123,7/10/2008 14:25,159,25,30,19,0.91
1215699914202,7/10/2008 14:25,,,,,
1215699915218,7/10/2008 14:25,,,,,
1215699916233,7/10/2008 14:25,158,22,30,19.5,0.92
1215699917264,7/10/2008 14:25,,,,,
1215699918264,7/10/2008 14:25,158,25,32,22,0.9
1215699919279,7/10/2008 14:25,,,,,
1215699920279,7/10/2008 14:25,,,,,
1215699921280,7/10/2008 14:25,159,24,32,22.5,0.89
1215699922280,7/10/2008 14:25,,,,,
1215699923280,7/10/2008 14:25,158,26,38,25.4,0.89
1215699924295,7/10/2008 14:25,,,,,
1215699925311,7/10/2008 14:25,,,,,
1215699926312,7/10/2008 14:25,158,21,48,30.7,0.93
1215699927342,7/10/2008 14:25,,,,,
1215699928358,7/10/2008 14:25,,,,,
1215699929373,7/10/2008 14:25,157,22,29,18.5,0.94
1215699930374,7/10/2008 14:25,,,,,
1215699931406,7/10/2008 14:25,157,25,33,22.4,0.91
1215699932420,7/10/2008 14:25,,,,,
1215699933421,7/10/2008 14:25,158,28,32,20.1,0.9
1215699934421,7/10/2008 14:25,,,,,
1215699935436,7/10/2008 14:25,158,27,38,24.9,0.9
1215699936437,7/10/2008 14:25,,,,,
1215699937452,7/10/2008 14:25,,,,,
1215699938468,7/10/2008 14:25,157,27,48,27.8,0.93
1215699939483,7/10/2008 14:25,,,,,
1215699940499,7/10/2008 14:25,158,26,38,23.3,0.95
1215699941515,7/10/2008 14:25,,,,,
1215699942515,7/10/2008 14:25,159,27,39,24.9,0.94
1215699943545,7/10/2008 14:25,,,,,
1215699944545,7/10/2008 14:25,158,27,42,25.7,0.94
1215699945546,7/10/2008 14:25,,,,,
1215699946561,7/10/2008 14:25,,,,,
1215699947561,7/10/2008 14:25,158,27,38,22.2,0.95
1215699948580,7/10/2008 14:25,,,,,
1215699949592,7/10/2008 14:25,158,29,39,23.5,0.93
1215699950593,7/10/2008 14:25,,,,,
1215699951702,7/10/2008 14:25,157,23,30,19.8,0.94
1215699952733,7/10/2008 14:25,,,,,
1215699953749,7/10/2008 14:25,,,,,
1215699954764,7/10/2008 14:25,157,23,29,19,0.91
1215699955780,7/10/2008 14:25,,,,,
1215699956796,7/10/2008 14:25,,,,,
1215699957796,7/10/2008 14:25,156,22,32,22.1,0.91
1215699958796,7/10/2008 14:25,,,,,
1215699959812,7/10/2008 14:25,157,25,36,24.4,0.9
1215699960827,7/10/2008 14:26,,,,,
1215699961843,7/10/2008 14:26,156,27,47,27.9,0.92
1215699962843,7/10/2008 14:26,,,,,
1215699963858,7/10/2008 14:26,156,28,38,23.2,0.93
1215699964874,7/10/2008 14:26,,,,,
1215699965890,7/10/2008 14:26,,,,,
1215699966905,7/10/2008 14:26,156,28,40,24.2,0.93
1215699967921,7/10/2008 14:26,,,,,
1215699968937,7/10/2008 14:26,158,27,43,24.8,0.95
1215699969983,7/10/2008 14:26,,,,,
1215699970983,7/10/2008 14:26,158,30,38,22,0.93
1215699972003,7/10/2008 14:26,159,26,28,19.1,0.92
1215699973015,7/10/2008 14:26,,,,,
1215699974042,7/10/2008 14:26,159,26,47,28.9,0.91
1215699975046,7/10/2008 14:26,,,,,
1215699976068,7/10/2008 14:26,158,43,10,0.2,
1215699977077,7/10/2008 14:26,158,41,65,43.6,0.95
1215699978094,7/10/2008 14:26,,,,,
1215699979187,7/10/2008 14:26,158,33,35,21,0.91
1215699980218,7/10/2008 14:26,,,,,
1215699981249,7/10/2008 14:26,159,36,35,21.1,0.91
1215699982265,7/10/2008 14:26,,,,,
1215699983265,7/10/2008 14:26,159,28,57,31,0.97
1215699984265,7/10/2008 14:26,,,,,
1215699985265,7/10/2008 14:26,,,,,
1215699986280,7/10/2008 14:26,157,23,18,7.5,0.94
1215699987297,7/10/2008 14:26,157,39,59,41.6,0.89
1215699988312,7/10/2008 14:26,,,,,
1215699989327,7/10/2008 14:26,157,33,47,29.1,0.9
1215699990327,7/10/2008 14:26,,,,,
1215699991343,7/10/2008 14:26,158,33,46,26.6,0.93
1215699992375,7/10/2008 14:26,158,35,44,23.6,0.93
1215699993405,7/10/2008 14:26,,,,,
1215699994422,7/10/2008 14:26,158,31,39,21.3,0.95
1215699995438,7/10/2008 14:26,,,,,
1215699996452,7/10/2008 14:26,158,33,42,22.5,0.94
1215699997468,7/10/2008 14:26,,,,,
1215699998483,7/10/2008 14:26,157,32,40,23.5,0.95
1215699999500,7/10/2008 14:26,,,,,
1215700000529,7/10/2008 14:26,158,33,42,23.2,0.97
1215700001531,7/10/2008 14:26,,,,,
1215700002547,7/10/2008 14:26,158,36,43,24.1,0.97
1215700003563,7/10/2008 14:26,159,33,46,24.9,0.98
1215700004577,7/10/2008 14:26,,,,,
1215700005593,7/10/2008 14:26,159,33,48,26.5,1
1215700006687,7/10/2008 14:26,,,,,
1215700007719,7/10/2008 14:26,159,34,39,21.4,0.96
1215700008733,7/10/2008 14:26,,,,,
1215700009749,7/10/2008 14:26,163,34,42,22.6,1.03
1215700010750,7/10/2008 14:26,,,,,
1215700011750,7/10/2008 14:26,163,26,43,23.5,1.02
1215700012765,7/10/2008 14:26,,,,,
1215700013781,7/10/2008 14:26,160,27,40,22.1,1.01
1215700014796,7/10/2008 14:26,,,,,
1215700015796,7/10/2008 14:26,160,28,42,22.4,1.01
1215700016813,7/10/2008 14:26,,,,,
1215700017828,7/10/2008 14:26,160,35,43,22.6,0.99
1215700018847,7/10/2008 14:26,,,,,
1215700019859,7/10/2008 14:26,163,34,38,21.3,0.95
1215700020874,7/10/2008 14:27,,,,,
1215700021874,7/10/2008 14:27,164,31,39,21.1,0.98
1215700022891,7/10/2008 14:27,166,36,36,18.5,0.96
1215700023905,7/10/2008 14:27,,,,,
1215700024905,7/10/2008 14:27,,,,,
1215700025921,7/10/2008 14:27,,,,,
1215700026937,7/10/2008 14:27,164,18,26,19,0.94
1215700027952,7/10/2008 14:27,,,,,
1215700028953,7/10/2008 14:27,164,31,41,25.3,0.91
1215700029984,7/10/2008 14:27,,,,,
1215700030999,7/10/2008 14:27,164,32,43,25.1,0.92
1215700032020,7/10/2008 14:27,164,30,46,27.4,0.93
1215700033031,7/10/2008 14:27,,,,,
1215700034076,7/10/2008 14:27,164,26,39,23.7,0.95
1215700035078,7/10/2008 14:27,,,,,
1215700036078,7/10/2008 14:27,168,29,44,24.9,0.95
1215700037093,7/10/2008 14:27,,,,,
1215700038188,7/10/2008 14:27,165,31,44,25.6,0.92
1215700039205,7/10/2008 14:27,,,,,
1215700040234,7/10/2008 14:27,165,37,48,27.1,0.93
1215700041250,7/10/2008 14:27,165,34,44,25.7,0.95
1215700042250,7/10/2008 14:27,,,,,
1215700043281,7/10/2008 14:27,165,35,44,24,0.96
1215700044297,7/10/2008 14:27,,,,,
1215700045313,7/10/2008 14:27,168,32,42,24.7,0.91
1215700046328,7/10/2008 14:27,,,,,
1215700047344,7/10/2008 14:27,166,32,44,26.2,0.96
1215700048344,7/10/2008 14:27,,,,,
1215700049359,7/10/2008 14:27,166,31,54,29,0.97
1215700050359,7/10/2008 14:27,,,,,
1215700051391,7/10/2008 14:27,166,31,41,23.4,0.96
1215700052406,7/10/2008 14:27,,,,,
1215700053422,7/10/2008 14:27,166,30,45,25.2,0.97
1215700054438,7/10/2008 14:27,,,,,
1215700055453,7/10/2008 14:27,166,29,45,26.8,0.96
1215700056453,7/10/2008 14:27,,,,,
1215700057469,7/10/2008 14:27,166,28,46,27.1,0.95
1215700058485,7/10/2008 14:27,,,,,
1215700059500,7/10/2008 14:27,167,28,45,26.5,0.97
1215700060516,7/10/2008 14:27,,,,,
1215700061516,7/10/2008 14:27,165,31,48,25.6,0.97
1215700062531,7/10/2008 14:27,,,,,
1215700063547,7/10/2008 14:27,165,33,46,26.4,0.97
1215700064563,7/10/2008 14:27,,,,,
1215700065579,7/10/2008 14:27,165,29,49,29.3,0.97
1215700066594,7/10/2008 14:27,,,,,
1215700067595,7/10/2008 14:27,165,29,51,30.8,0.99
1215700068688,7/10/2008 14:27,,,,,
1215700069719,7/10/2008 14:27,165,30,49,25.3,0.99
1215700070734,7/10/2008 14:27,,,,,
1215700071750,7/10/2008 14:27,165,35,51,26.8,0.99
1215700072785,7/10/2008 14:27,165,33,54,31.7,0.95
1215700073797,7/10/2008 14:27,,,,,
1215700074808,7/10/2008 14:27,165,32,47,25.2,1
1215700075820,7/10/2008 14:27,,,,,
